,Doba,Godzina,zap,rezerwa,nadwyżki OSP,moc JW i mag w RB,moc JW i mag w RB OSP,gen JW i mag w RB,gen JW i mag nie RB,gen wiatr,gen PV,wymiana,niedyspozycje,gen JW nieobjętych OM,OM JRM,Niedobór mocy,rezerwa %,nadwyżki OSP %
6002,2023-09-08,4,16535,2976,6329,20746,20746,14417,2118,14,0,0,0,1413,0,-3353,0.17998185666767463,0.3827638342908981
6003,2023-09-08,5,16625,2992,6232,20746,20746,14514,2110,13,0,0,0,1414,0,-3240,0.17996992481203009,0.37485714285714283
6004,2023-09-08,6,16709,3008,6133,20746,20746,14613,2096,13,11,0,0,1412,0,-3125,0.1800227422347238,0.3670476988449339
6005,2023-09-08,7,17690,3184,5316,20746,20746,15430,2260,15,435,0,0,1628,0,-2132,0.1799886941775014,0.3005087620124364
6006,2023-09-08,8,18981,3416,4210,20746,20746,16536,2445,14,928,0,0,1886,22795,-794,0.17996944312733787,0.22180074811653758
6007,2023-09-08,9,19545,3518,3912,20746,20746,16834,2711,6,1571,0,0,2173,22795,-394,0.17999488360194424,0.20015349194167306
6008,2023-09-08,10,19460,3503,4228,20746,20746,16518,2941,2,2054,0,0,2368,22795,-725,0.18001027749229187,0.21726618705035972
6009,2023-09-08,11,19352,3483,4553,20746,20746,16193,3159,3,2412,0,0,2520,22795,-1070,0.17998139727159984,0.23527284001653576
6010,2023-09-08,12,19532,3516,4512,20746,20746,16234,3297,4,2593,0,0,2619,22795,-996,0.18001228752815893,0.23100552938767152
6011,2023-09-08,13,19710,3548,4324,20746,20746,16422,3289,4,2605,0,0,2633,22795,-776,0.1800101471334348,0.21938102486047692
6012,2023-09-08,14,19784,3561,4149,20746,20746,16597,3187,5,2469,0,0,2572,22795,-588,0.17999393449251921,0.20971492114840276
6013,2023-09-08,15,19701,3546,4024,20746,20746,16722,2978,6,2121,0,0,2415,22795,-478,0.17999086340794884,0.20425359118826455
6014,2023-09-08,16,19762,3557,3751,20746,20746,16995,2767,7,1678,0,0,2228,22795,-194,0.17999190365347636,0.1898087238133792
6015,2023-09-08,17,19885,3579,3751,21141,21141,17390,2495,8,1113,0,0,1964,22795,-172,0.17998491325119437,0.18863464923309026
6016,2023-09-08,18,20141,3625,3751,21666,21666,17915,2226,12,488,0,0,1693,22795,-126,0.17998113301226354,0.1862370289459312
6017,2023-09-08,19,20189,3634,3751,21875,21875,18124,2065,8,75,0,0,1517,22795,-117,0.1799990093615335,0.18579424439050968
6018,2023-09-08,20,20612,3710,3618,22110,22110,18492,2120,11,0,0,0,1527,22795,92,0.17999223753153504,0.1755288181641762
6019,2023-09-08,21,21176,3812,3366,22239,22239,18873,2303,16,0,0,0,1590,22795,446,0.18001511144692103,0.1589535323007178
6020,2023-09-08,22,19343,3482,3728,20899,20899,17171,2173,12,0,0,0,1559,22795,-246,0.18001344155508453,0.19273122059659825
6021,2023-09-08,23,17779,3200,5095,20746,20746,15651,2128,8,0,0,0,1482,0,-1895,0.17998762585072275,0.28657404803419767
6022,2023-09-08,24,16573,2983,6284,20746,20746,14462,2111,16,0,0,0,1417,0,-3301,0.17999155252519158,0.379170940686659
6023,2023-09-09,1,15584,2805,7254,20746,20746,13492,2092,11,0,0,0,1352,0,-4449,0.1799922997946612,0.4654774127310062
6024,2023-09-09,2,15585,2805,7254,20746,20746,13492,2092,11,0,0,0,1351,0,-4449,0.17998075072184794,0.4654475457170356
6025,2023-09-09,3,15595,2807,7254,20746,20746,13492,2103,14,0,0,0,1358,0,-4447,0.17999358768836166,0.46514908624559154
6026,2023-09-09,4,15602,2808,7254,20746,20746,13492,2109,11,0,0,0,1361,0,-4446,0.1799769260351237,0.4649403922574029
6027,2023-09-09,5,15604,2809,7254,20746,20746,13492,2111,18,0,0,0,1365,0,-4445,0.1800179441168931,0.46488079979492436
6028,2023-09-09,6,15591,2806,7254,20746,20746,13492,2099,20,10,0,0,1360,0,-4448,0.17997562696427427,0.46526842409082164
6029,2023-09-09,7,15752,2835,7254,20746,20746,13492,2259,18,432,0,0,1531,0,-4419,0.17997714575926865,0.4605129507364144
6030,2023-09-09,8,15946,2870,7254,20746,20746,13492,2454,19,925,0,0,1738,0,-4384,0.17998244073748904,0.45491032233789036
6031,2023-09-09,9,16694,3005,6783,20746,20746,13963,2731,8,1569,0,0,2033,0,-3778,0.18000479214088894,0.4063136456211813
6032,2023-09-09,10,17073,3073,6610,20746,20746,14136,2937,3,2044,0,0,2240,0,-3537,0.17999179991799918,0.3871610144672875
6033,2023-09-09,11,17153,3088,6723,20746,20746,14023,3130,4,2394,0,0,2394,0,-3635,0.18002681746633242,0.3919431003323034
6034,2023-09-09,12,17147,3086,6853,20746,20746,13893,3254,5,2578,0,0,2481,0,-3767,0.1799731731498221,0.3996617484108007
6035,2023-09-09,13,17044,3068,6949,20746,20746,13797,3247,5,2599,0,0,2484,0,-3881,0.1800046937338653,0.4077094578737386
6036,2023-09-09,14,16664,2999,7214,20746,20746,13532,3131,4,2451,0,0,2392,0,-4215,0.17996879500720114,0.4329092654824772
6037,2023-09-09,15,16431,2958,7254,20746,20746,13492,2938,5,2115,0,0,2232,0,-4296,0.18002556143874385,0.4414825634471426
6038,2023-09-09,16,16452,2961,7029,20746,20746,13717,2734,4,1669,0,0,2042,0,-4068,0.1799781181619256,0.4272428884026258
6039,2023-09-09,17,16846,3032,6552,20928,20928,14376,2470,7,1109,0,0,1809,0,-3520,0.1799833788436424,0.38893505876766
6040,2023-09-09,18,17100,3078,6610,21502,21502,14892,2208,7,487,0,0,1537,0,-3532,0.18,0.3865497076023392
6041,2023-09-09,19,17331,3120,6610,21874,21874,15263,2068,13,75,0,0,1375,0,-3490,0.18002423403150425,0.38139749581674454
6042,2023-09-09,20,18306,3295,6128,22248,22248,16120,2186,23,0,0,0,1419,0,-2833,0.17999562984813722,0.3347536326887359
6043,2023-09-09,21,18319,3297,6093,22110,22110,16017,2301,25,0,0,0,1459,0,-2796,0.17997707298433321,0.3326054915661335
6044,2023-09-09,22,16854,3034,6610,21277,21277,14667,2187,28,0,0,0,1429,0,-3576,0.18001661326688026,0.3921917645662751
6045,2023-09-09,23,15841,2851,7065,20746,20746,13681,2160,38,0,0,0,1412,0,-4214,0.1799760116154283,0.44599457104980744
6046,2023-09-09,24,15642,2816,7254,20746,20746,13492,2149,43,0,0,0,1395,0,-4438,0.180028129395218,0.46375143843498273
6047,2023-09-10,1,13953,2512,8871,20746,20746,11875,2078,42,0,0,0,1262,0,-6359,0.18003296782054037,0.6357772522038271
6048,2023-09-10,2,13395,2411,9416,20746,20746,11330,2066,38,0,0,0,1225,0,-7005,0.1799925345278089,0.7029488615154909
6049,2023-09-10,3,13051,2349,9763,20746,20746,10983,2068,32,0,0,0,1206,0,-7414,0.17998620795341352,0.7480652823538426
6050,2023-09-10,4,13043,2348,9763,20746,20746,10983,2060,25,0,0,0,1197,0,-7415,0.18001993406424902,0.7485241125507935
6051,2023-09-10,5,13045,2348,9763,20746,20746,10983,2062,18,0,0,0,1197,0,-7415,0.17999233422767344,0.7484093522422384
6052,2023-09-10,6,13041,2347,9763,20746,20746,10983,2058,14,10,0,0,1195,0,-7416,0.1799708611302814,0.7486389080591979
6053,2023-09-10,7,13237,2383,9763,20746,20746,10983,2254,12,432,0,0,1388,0,-7380,0.18002568557830323,0.737553826395709
6054,2023-09-10,8,13413,2414,9763,20746,20746,10983,2430,8,921,0,0,1582,0,-7349,0.17997465145754118,0.7278759412510252
6055,2023-09-10,9,13657,2458,9763,20746,20746,10983,2674,3,1560,0,0,1841,0,-7305,0.17998096214395548,0.7148714944716995
6056,2023-09-10,10,14015,2523,9604,20746,20746,11142,2873,1,2037,0,0,2047,0,-7081,0.1800214056368177,0.6852657866571531
6057,2023-09-10,11,14175,2551,9626,20746,20746,11120,3055,2,2394,0,0,2197,0,-7075,0.1799647266313933,0.6790828924162258
6058,2023-09-10,12,14155,2548,9763,20746,20746,10983,3172,2,2583,0,0,2274,0,-7215,0.18000706464146946,0.6897209466619569
6059,2023-09-10,13,14574,2623,9763,21141,21141,11378,3196,3,2602,0,0,2303,0,-7140,0.17997804309043502,0.6698915877590229
6060,2023-09-10,14,14446,2600,9763,21141,21141,11378,3067,3,2462,0,0,2230,0,-7163,0.17998061747196456,0.6758272186072269
6061,2023-09-10,15,14494,2609,9520,21141,21141,11621,2873,3,2124,0,0,2083,0,-6911,0.18000551952532082,0.6568235131778667
6062,2023-09-10,16,14562,2621,9248,21141,21141,11893,2670,3,1675,0,0,1897,0,-6627,0.1799890124982832,0.6350775992308749
6063,2023-09-10,17,14885,2679,8681,21141,21141,12460,2425,4,1111,0,0,1685,0,-6002,0.1799798454820289,0.5832045683574067
6064,2023-09-10,18,15332,2760,7975,21141,21141,13166,2166,6,489,0,0,1457,0,-5215,0.18001565353509,0.5201539264283851
6065,2023-09-10,19,15935,2868,8296,22223,22223,13926,2008,3,75,0,0,1266,0,-5428,0.1799811735174145,0.5206149984311265
6066,2023-09-10,20,16995,3059,7789,22674,22674,14884,2111,3,0,0,0,1293,0,-4730,0.179994115916446,0.4583112680200059
6067,2023-09-10,21,17071,3073,7658,22504,22504,14846,2225,3,0,0,0,1302,0,-4585,0.18001288735282056,0.44859703590885125
6068,2023-09-10,22,16150,2907,8317,22440,22440,14123,2027,2,0,0,0,1239,0,-5410,0.18,0.514984520123839
6069,2023-09-10,23,15319,2758,8019,21358,21358,13340,1980,4,0,0,0,1247,0,-5261,0.18003786147920883,0.523467589268229
6070,2023-09-10,24,14481,2607,8627,21141,21141,12514,1966,7,0,0,0,1207,0,-6020,0.18002900352185622,0.5957461501277536
6071,2023-09-11,1,15126,2723,8407,21503,21503,13096,2030,9,0,0,0,1285,0,-5684,0.18002115562607432,0.5557979637709903
6072,2023-09-11,2,14845,2672,8680,21503,21503,12823,2022,10,0,0,0,1266,0,-6008,0.17999326372515997,0.5847086561131695
6073,2023-09-11,3,14796,2663,8734,21503,21503,12769,2027,11,0,0,0,1268,0,-6071,0.17998107596647742,0.5902946742362801
6074,2023-09-11,4,14845,2672,8680,21503,21503,12823,2021,12,0,0,0,1270,0,-6008,0.17999326372515997,0.5847086561131695
6075,2023-09-11,5,15123,2722,8409,21503,21503,13094,2029,17,0,0,0,1293,0,-5687,0.17999074257753092,0.5560404681610791
6076,2023-09-11,6,15528,2795,8001,21503,21503,13502,2026,17,10,0,0,1313,0,-5206,0.17999742400824317,0.5152627511591963
6077,2023-09-11,7,17035,3066,6668,21503,21503,14835,2200,17,430,0,0,1565,0,-3602,0.17998238919870854,0.39142941003815673
6078,2023-09-11,8,18508,3331,5383,21503,21503,16120,2388,15,917,0,0,1826,22795,-2052,0.1799762264966501,0.29084720121028745
6079,2023-09-11,9,19449,3501,4737,21503,21503,16766,2683,11,1548,0,0,2142,22795,-1236,0.1800092549745488,0.24356008020977943
6080,2023-09-11,10,19279,3470,5182,21503,21503,16321,2958,5,2036,0,0,2355,22795,-1712,0.17998858861974168,0.26878987499351625
6081,2023-09-11,11,19447,3500,5206,21503,21503,16297,3150,4,2388,0,0,2514,22795,-1706,0.17997634596595877,0.26770195917108036
6082,2023-09-11,12,19523,3514,5245,21503,21503,16258,3264,4,2571,0,0,2597,22795,-1731,0.17999282897095734,0.26865748091994057
6083,2023-09-11,13,19695,3545,5064,21503,21503,16439,3256,3,2579,0,0,2600,22795,-1519,0.17999492256917998,0.2571210967250571
6084,2023-09-11,14,19668,3540,5013,21503,21503,16490,3179,2,2451,0,0,2537,22795,-1473,0.17998779743746188,0.2548810250152532
6085,2023-09-11,15,19762,3557,4703,21503,21503,16800,2961,2,2105,0,0,2379,22795,-1146,0.17999190365347636,0.23798198562898493
6086,2023-09-11,16,19821,3568,4426,21503,21503,17077,2744,5,1666,0,0,2192,22795,-858,0.1800110993390848,0.22329852176984008
6087,2023-09-11,17,20046,3608,4426,21988,21988,17562,2484,4,1107,0,0,1941,22795,-818,0.17998603212610995,0.22079217799062156
6088,2023-09-11,18,19937,3589,4426,22177,22177,17751,2186,3,485,0,0,1661,22795,-837,0.18001705371921553,0.2219992977880323
6089,2023-09-11,19,20444,3680,4405,22829,22829,18424,2020,8,74,0,0,1486,22795,-725,0.18000391312854627,0.21546664057914303
6090,2023-09-11,20,21413,3854,3647,22974,22974,19327,2086,20,0,0,0,1525,22795,207,0.17998412179517115,0.17031709709055246
6091,2023-09-11,21,21219,3819,3804,22853,22853,19049,2170,25,0,0,0,1525,22795,15,0.17998020641877563,0.1792732928036194
6092,2023-09-11,22,19476,3506,4165,21616,21616,17452,2025,29,0,0,0,1495,22795,-659,0.1800164304785377,0.2138529472170877
6093,2023-09-11,23,17912,3224,5597,21503,21503,15906,2006,30,0,0,0,1422,0,-2373,0.1799910674408218,0.31247208575256813
6094,2023-09-11,24,16797,3023,6694,21503,21503,14809,1988,29,0,0,0,1352,0,-3671,0.17997261415729,0.3985235458712865
6095,2023-09-12,1,17012,3062,6525,21503,21503,14978,2034,28,0,0,0,1395,0,-3463,0.17999059487420643,0.38355278626851635
6096,2023-09-12,2,16604,2989,6924,21503,21503,14579,2024,22,0,0,0,1367,0,-3935,0.1800168634064081,0.4170079498915924
6097,2023-09-12,3,16424,2956,7098,21503,21503,14405,2019,13,0,0,0,1353,0,-4142,0.17998051631758402,0.4321724305893814
6098,2023-09-12,4,16422,2956,7095,21503,21503,14408,2014,7,0,0,0,1349,0,-4139,0.18000243575691147,0.4320423821702594
6099,2023-09-12,5,16604,2989,6908,21503,21503,14595,2009,6,0,0,0,1356,0,-3919,0.1800168634064081,0.4160443266682727
6100,2023-09-12,6,16785,3021,6722,21503,21503,14781,2003,4,10,0,0,1361,0,-3701,0.179982126899017,0.40047661602621387
6101,2023-09-12,7,17860,3215,5818,21503,21503,15685,2175,6,432,0,0,1587,0,-2603,0.18001119820828668,0.3257558790593505
6102,2023-09-12,8,19153,3448,4725,21503,21503,16778,2376,8,916,0,0,1849,22795,-1277,0.18002401712525454,0.2466976452775022
6103,2023-09-12,9,19719,3549,4442,21503,21503,17061,2658,6,1555,0,0,2142,22795,-893,0.1799787007454739,0.22526497286880673
6104,2023-09-12,10,19448,3501,4938,21503,21503,16565,2883,2,2030,0,0,2319,22795,-1437,0.18001851090086385,0.25390785684903333
6105,2023-09-12,11,19435,3498,5139,21503,21503,16364,3071,2,2387,0,0,2473,22795,-1641,0.17998456393105222,0.26441986107537946
6106,2023-09-12,12,19608,3529,5070,21503,21503,16433,3175,3,2566,0,0,2557,22795,-1541,0.17997756017951858,0.25856793145654833
6107,2023-09-12,13,19782,3561,4907,21503,21503,16596,3186,5,2586,0,0,2576,22795,-1346,0.18001213224143162,0.24805378627034677
6108,2023-09-12,14,19766,3558,4817,21503,21503,16686,3080,4,2445,0,0,2510,22795,-1259,0.18000607103106345,0.24370130527167863
6109,2023-09-12,15,19768,3558,4623,21503,21503,16880,2888,6,2109,0,0,2362,22795,-1065,0.17998785916632942,0.23386280857952246
6110,2023-09-12,16,19920,3586,4261,21503,21503,17242,2678,7,1667,0,0,2180,22795,-675,0.18002008032128514,0.21390562248995984
6111,2023-09-12,17,20043,3608,4099,21727,21727,17628,2415,9,1104,0,0,1931,22795,-491,0.1800129721099636,0.20451030284887492
6112,2023-09-12,18,20111,3620,4261,22221,22221,17960,2151,15,486,0,0,1657,22795,-641,0.1800009944806325,0.2118740987519268
6113,2023-09-12,19,20529,3695,4261,22770,22770,18509,2020,22,75,0,0,1500,22795,-566,0.1799892834526767,0.20756003702079984
6114,2023-09-12,20,21592,3887,3470,22983,22983,19513,2079,19,0,0,0,1533,22795,417,0.1800203779177473,0.1607076695072249
6115,2023-09-12,21,21591,3886,3428,22829,22829,19401,2189,18,0,0,0,1553,22795,458,0.17998240007410496,0.15876985781112501
6116,2023-09-12,22,19651,3537,4261,21891,21891,17629,2022,17,0,0,0,1479,22795,-724,0.17999084016080608,0.21683374891863008
6117,2023-09-12,23,18179,3272,5333,21503,21503,16170,2009,21,0,0,0,1429,0,-2061,0.17998789812420926,0.29336047087298533
6118,2023-09-12,24,16884,3039,6627,21503,21503,14876,2008,29,0,0,0,1365,0,-3588,0.17999289267945984,0.39250177683013504
6119,2023-09-13,1,17185,3093,6365,21503,21503,15138,2046,29,0,0,0,1405,0,-3272,0.17998254291533314,0.3703811463485598
6120,2023-09-13,2,16868,3036,6682,21503,21503,14821,2047,32,0,0,0,1389,0,-3646,0.17998577187574105,0.3961346929096514
6121,2023-09-13,3,16502,2970,7057,21503,21503,14446,2056,33,0,0,0,1376,0,-4087,0.1799781844624894,0.42764513392316084
6122,2023-09-13,4,16507,2971,7056,21503,21503,14447,2060,29,0,0,0,1377,0,-4085,0.1799842491064397,0.42745501908281336
6123,2023-09-13,5,16777,3020,6774,21503,21503,14729,2048,22,0,0,0,1380,0,-3754,0.180008344757704,0.40376706204923407
6124,2023-09-13,6,17048,3069,6492,21503,21503,15011,2037,20,10,0,0,1388,0,-3423,0.18002111684655092,0.38080713280150164
6125,2023-09-13,7,17750,3195,5952,21503,21503,15551,2199,21,434,0,0,1588,0,-2757,0.18,0.3353239436619718
6126,2023-09-13,8,19133,3444,4748,21503,21503,16755,2378,20,921,0,0,1845,22795,-1304,0.18000313594313488,0.24815763340824754
6127,2023-09-13,9,19700,3546,4463,21503,21503,17040,2660,12,1555,0,0,2129,22795,-917,0.18,0.22654822335025382
6128,2023-09-13,10,19519,3513,4871,21503,21503,16632,2887,6,2037,0,0,2314,22795,-1358,0.17997848250422666,0.24955171883805524
6129,2023-09-13,11,19415,3495,5133,21503,21503,16370,3046,7,2387,0,0,2457,22795,-1638,0.1800154519701262,0.2643832088591295
6130,2023-09-13,12,19681,3543,4979,21503,21503,16524,3157,10,2577,0,0,2559,22795,-1436,0.18002134037904577,0.25298511254509426
6131,2023-09-13,13,19854,3574,4815,21503,21503,16688,3166,9,2595,0,0,2575,22795,-1241,0.1800141029515463,0.242520398912058
6132,2023-09-13,14,19928,3587,4645,21503,21503,16858,3071,9,2458,0,0,2515,22795,-1058,0.17999799277398634,0.23308912083500602
6133,2023-09-13,15,19843,3572,4559,21503,21503,16944,2899,14,2115,0,0,2368,22795,-987,0.18001310285743083,0.22975356548908935
6134,2023-09-13,16,19994,3599,4210,21503,21503,17293,2701,17,1675,0,0,2191,22795,-611,0.18000400120036011,0.2105631689506852
6135,2023-09-13,17,20028,3605,3975,21572,21572,17597,2431,26,1111,0,0,1950,22795,-370,0.1799980027960855,0.19847213900539246
6136,2023-09-13,18,20192,3635,4210,22236,22236,18026,2166,26,488,0,0,1665,22795,-575,0.18002179080824088,0.20849841521394613
6137,2023-09-13,19,20518,3693,4210,22715,22715,18506,2012,31,75,0,0,1497,22795,-517,0.17998830295350424,0.2051856906131202
6138,2023-09-13,20,21582,3885,3476,23009,23009,19533,2049,28,0,0,0,1524,22795,409,0.18001112037809286,0.16106014271151886
6139,2023-09-13,21,21402,3852,3608,22829,22829,19221,2181,24,0,0,0,1542,22795,244,0.17998317914213624,0.1685823754789272
6140,2023-09-13,22,19933,3588,4210,22087,22087,17877,2056,27,0,0,0,1500,22795,-622,0.18000301008378067,0.21120754527667687
6141,2023-09-13,23,18372,3307,5146,21503,21503,16357,2014,20,0,0,0,1445,0,-1839,0.1800021772262138,0.28010015240583497
6142,2023-09-13,24,17076,3074,6423,21503,21503,15080,1995,16,0,0,0,1367,0,-3349,0.1800187397516983,0.37614195361911457
6143,2023-09-14,1,17374,3127,6156,21503,21503,15347,2027,14,0,0,0,1402,0,-3029,0.1799815816737654,0.3543225509381835
6144,2023-09-14,2,16874,3037,6656,21503,21503,14847,2027,13,0,0,0,1375,0,-3619,0.1799810359132393,0.39445300462249616
6145,2023-09-14,3,16600,2988,6937,21503,21503,14566,2034,11,0,0,0,1365,0,-3949,0.18,0.41789156626506024
6146,2023-09-14,4,16522,2974,7018,21503,21503,14485,2037,8,0,0,0,1362,0,-4044,0.18000242101440503,0.4247669773635153
6147,2023-09-14,5,16874,3037,6660,21503,21503,14843,2031,9,0,0,0,1376,0,-3623,0.1799810359132393,0.3946900557070049
6148,2023-09-14,6,17144,3086,6382,21503,21503,15121,2023,12,10,0,0,1387,0,-3296,0.1800046663555763,0.37225851609892674
6149,2023-09-14,7,18031,3246,5649,21503,21503,15854,2177,13,432,0,0,1594,0,-2403,0.18002329321723698,0.31329377183739116
6150,2023-09-14,8,19505,3511,4362,21503,21503,17141,2364,11,918,0,0,1857,22795,-851,0.18000512689054088,0.22363496539348884
6151,2023-09-14,9,19971,3595,4174,21503,21503,17329,2642,9,1565,0,0,2143,22795,-579,0.18001101597316108,0.20900305442892195
6152,2023-09-14,10,20154,3628,4201,21503,21503,17302,2852,5,2054,0,0,2344,22795,-573,0.18001389302371737,0.20844497370249082
6153,2023-09-14,11,19856,3574,4695,21503,21503,16808,3048,4,2418,0,0,2482,22795,-1121,0.17999597099113618,0.23645245769540693
6154,2023-09-14,12,20213,3638,4443,21503,21503,17060,3153,4,2607,0,0,2585,22795,-805,0.17998317914213624,0.21980903379013506
6155,2023-09-14,13,20111,3620,4534,21503,21503,16969,3142,5,2623,0,0,2584,22795,-914,0.1800009944806325,0.22544875938541098
6156,2023-09-14,14,20186,3633,4373,21503,21503,17130,3056,4,2484,0,0,2523,22795,-740,0.1799762211433667,0.2166352917863866
6157,2023-09-14,15,20104,3619,4276,21503,21503,17227,2877,3,2134,0,0,2366,22795,-657,0.18001392757660167,0.21269399124552327
6158,2023-09-14,16,20260,3647,3902,21503,21503,17601,2660,3,1687,0,0,2180,22795,-255,0.18000987166831195,0.19259624876604145
6159,2023-09-14,17,20388,3670,3901,21890,21890,17989,2399,2,1119,0,0,1922,22795,-231,0.18000784775358053,0.19133804198548165
6160,2023-09-14,18,20647,3716,3902,22413,22413,18511,2136,2,492,0,0,1650,22795,-186,0.17997772073424712,0.18898629340824333
6161,2023-09-14,19,20882,3759,3902,22804,22804,18902,1981,6,76,0,0,1481,22795,-143,0.18001149315199694,0.18685949621683748
6162,2023-09-14,20,21670,3901,3388,23001,23001,19613,2057,9,0,0,0,1507,22795,513,0.18001845869866173,0.15634517766497463
6163,2023-09-14,21,21399,3852,3581,22829,22829,19248,2151,10,0,0,0,1520,22795,271,0.18000841160801906,0.16734426842375813
6164,2023-09-14,22,19839,3571,3693,21503,21503,17810,2028,13,0,0,0,1504,22795,-122,0.1799989918846716,0.18614849538787237
6165,2023-09-14,23,18462,3323,5053,21503,21503,16450,2012,13,0,0,0,1439,0,-1730,0.17999133354999458,0.2736973242335608
6166,2023-09-14,24,17257,3106,6248,21503,21503,15255,2002,15,0,0,0,1372,0,-3142,0.179984933650113,0.36205597728458017
6167,2023-09-15,1,17508,3151,6026,21503,21503,15477,2031,18,0,0,0,1407,0,-2875,0.17997486863148274,0.3441855151930546
6168,2023-09-15,2,16778,3020,6759,21503,21503,14744,2033,19,0,0,0,1372,0,-3739,0.1799976159256169,0.4028489688878293
6169,2023-09-15,3,16509,2972,7039,21503,21503,14464,2045,24,0,0,0,1369,0,-4067,0.1800230177478951,0.4263734932461082
6170,2023-09-15,4,16598,2988,6959,21503,21503,14544,2054,26,0,0,0,1379,0,-3971,0.18002168936016388,0.4192673816122424
6171,2023-09-15,5,16871,3037,6681,21503,21503,14822,2049,27,0,0,0,1390,0,-3644,0.18001304012803035,0.3960049789579752
6172,2023-09-15,6,17188,3094,6354,21503,21503,15149,2039,28,10,0,0,1402,0,-3260,0.18000930882010704,0.36967651850127997
6173,2023-09-15,7,18211,3278,5480,21503,21503,16023,2187,25,435,0,0,1613,0,-2202,0.1800010982373291,0.3009170281697875
6174,2023-09-15,8,19593,3527,4287,21503,21503,17216,2377,22,922,0,0,1872,22795,-760,0.1800132700454244,0.2188026335936304
6175,2023-09-15,9,20151,3627,4273,21786,21786,17513,2638,10,1570,0,0,2139,22795,-646,0.1799910674408218,0.2120490298248226
6176,2023-09-15,10,20149,3627,4203,21503,21503,17300,2849,4,2060,0,0,2344,22795,-576,0.18000893344582858,0.2085959600972753
6177,2023-09-15,11,19956,3592,4575,21503,21503,16928,3027,11,2404,0,0,2483,22795,-983,0.1799959911805973,0.2292543595911004
6178,2023-09-15,12,20041,3607,4606,21503,21503,16897,3145,16,2584,0,0,2575,22795,-999,0.17998103887031586,0.22982885085574573
6179,2023-09-15,13,20122,3622,4535,21503,21503,16968,3154,15,2603,0,0,2585,22795,-913,0.1800019878739688,0.2253752112116092
6180,2023-09-15,14,20014,3602,4532,21503,21503,16971,3043,11,2462,0,0,2508,22795,-930,0.1799740181872689,0.22644149095633057
6181,2023-09-15,15,19838,3571,4532,21503,21503,16971,2866,10,2116,0,0,2348,22795,-961,0.18000806532916624,0.22845044863393488
6182,2023-09-15,16,19899,3582,4273,21503,21503,17230,2669,13,1675,0,0,2166,22795,-691,0.18000904568068749,0.2147344087642595
6183,2023-09-15,17,19932,3588,4273,21795,21795,17522,2410,17,1112,0,0,1915,22795,-685,0.18001204093919326,0.21437888821994783
6184,2023-09-15,18,20189,3634,4273,22300,22300,18027,2162,23,488,0,0,1652,22795,-639,0.1799990093615335,0.21164990836594186
6185,2023-09-15,19,20423,3676,4273,22688,22688,18415,2008,27,75,0,0,1485,22795,-597,0.17999314498359692,0.20922489350242374
6186,2023-09-15,20,21118,3801,3956,22993,22993,19037,2081,26,0,0,0,1499,22795,-155,0.17998863528743253,0.18732834548726204
6187,2023-09-15,21,20846,3752,4188,22829,22829,18641,2205,32,0,0,0,1520,22795,-436,0.17998656816655473,0.2009018516741821
6188,2023-09-15,22,19378,3488,4225,21544,21544,17319,2059,38,0,0,0,1506,22795,-737,0.1799979358034885,0.21803075652802148
6189,2023-09-15,23,18001,3240,5546,21503,21503,15957,2045,38,0,0,0,1443,0,-2306,0.1799900005555247,0.30809399477806787
6190,2023-09-15,24,16889,3040,6641,21503,21503,14862,2027,32,0,0,0,1373,0,-3601,0.17999881579726448,0.39321451832553733
6191,2023-09-16,1,15794,2843,7413,21154,21154,13741,2054,33,0,0,0,1339,0,-4570,0.18000506521463847,0.46935545143725466
6192,2023-09-16,2,15797,2843,7413,21154,21154,13741,2057,33,0,0,0,1340,0,-4570,0.1799708805469393,0.4692663163891878
6193,2023-09-16,3,15805,2845,7413,21154,21154,13741,2064,32,0,0,0,1345,0,-4568,0.18000632711167353,0.4690287883581145
6194,2023-09-16,4,15813,2846,7413,21154,21154,13741,2072,32,0,0,0,1351,0,-4567,0.1799784987035983,0.46879150066401065
6195,2023-09-16,5,15799,2844,7413,21154,21154,13741,2058,25,0,0,0,1340,0,-4569,0.18001139312614722,0.4692069118298626
6196,2023-09-16,6,15786,2842,7413,21154,21154,13741,2046,25,10,0,0,1333,0,-4571,0.18003294058026098,0.4695933105283162
6197,2023-09-16,7,15946,2870,7413,21154,21154,13741,2205,35,431,0,0,1511,0,-4543,0.17998244073748904,0.46488147497805093
6198,2023-09-16,8,16143,2906,7413,21154,21154,13741,2402,36,919,0,0,1713,0,-4507,0.18001610605215884,0.45920832559003905
6199,2023-09-16,9,16665,3000,7148,21154,21154,14006,2659,16,1554,0,0,1980,0,-4148,0.18001800180018002,0.4289228922892289
6200,2023-09-16,10,17122,3082,6894,21154,21154,14260,2863,9,2045,0,0,2193,0,-3812,0.1800023361756804,0.4026398785188646
6201,2023-09-16,11,17386,3129,6808,21154,21154,14346,3040,13,2394,0,0,2356,0,-3679,0.17997239157943173,0.39157943172667664
6202,2023-09-16,12,17468,3144,6833,21154,21154,14321,3147,24,2580,0,0,2455,0,-3689,0.1799862605907946,0.39117242958552784
6203,2023-09-16,13,17458,3142,6878,21154,21154,14276,3182,21,2598,0,0,2462,0,-3736,0.17997479665482874,0.3939741092908695
