,Data,Godz.,prog. zap 2022,zap 2022
7458,2022-10-07,20,23000,"22484,650"
7459,2022-10-07,21,22700,"21760,363"
7460,2022-10-07,22,21300,"20251,400"
7461,2022-10-07,23,19450,"18877,638"
7462,2022-10-07,24,18050,"17647,300"
7463,2022-10-08,1,16700,"16534,900"
7464,2022-10-08,2,16100,"15740,725"
7465,2022-10-08,3,15600,"15482,150"
7466,2022-10-08,4,15500,"15421,900"
7467,2022-10-08,5,15550,"15466,100"
7468,2022-10-08,6,15800,"15642,638"
7469,2022-10-08,7,16950,"16344,988"
7470,2022-10-08,8,18250,"17227,425"
7471,2022-10-08,9,19250,"18527,563"
7472,2022-10-08,10,19600,"19107,763"
7473,2022-10-08,11,19600,"19128,138"
7474,2022-10-08,12,19600,"19159,188"
7475,2022-10-08,13,19500,"19037,675"
7476,2022-10-08,14,19250,"18779,975"
7477,2022-10-08,15,18850,"18204,463"
7478,2022-10-08,16,18700,"18291,088"
7479,2022-10-08,17,18700,"18422,163"
7480,2022-10-08,18,19000,"18618,175"
7481,2022-10-08,19,20000,"19489,363"
7482,2022-10-08,20,20000,"19767,938"
7483,2022-10-08,21,19650,"19191,838"
7484,2022-10-08,22,18550,"18143,975"
7485,2022-10-08,23,17200,"16963,088"
7486,2022-10-08,24,16050,"15698,913"
7487,2022-10-09,1,14900,"14732,550"
7488,2022-10-09,2,14200,"14147,438"
7489,2022-10-09,3,13800,"13830,325"
7490,2022-10-09,4,13700,"13566,063"
7491,2022-10-09,5,13800,"13575,975"
7492,2022-10-09,6,14000,"13711,525"
7493,2022-10-09,7,14350,"14191,563"
7494,2022-10-09,8,15350,"14593,800"
7495,2022-10-09,9,16450,"15594,763"
7496,2022-10-09,10,17150,"16427,800"
7497,2022-10-09,11,17350,"16581,050"
7498,2022-10-09,12,17350,"16711,413"
7499,2022-10-09,13,17100,"16735,963"
7500,2022-10-09,14,17100,"16943,213"
7501,2022-10-09,15,17100,"16476,988"
7502,2022-10-09,16,16800,"16375,400"
7503,2022-10-09,17,16700,"16491,138"
7504,2022-10-09,18,17450,"17194,613"
7505,2022-10-09,19,18800,"18551,800"
7506,2022-10-09,20,18800,"19273,900"
7507,2022-10-09,21,18650,"18833,038"
7508,2022-10-09,22,17850,"17818,763"
7509,2022-10-09,23,16900,"16785,338"
7510,2022-10-09,24,15850,"15714,563"
7511,2022-10-10,1,15150,"14955,788"
7512,2022-10-10,2,14850,"14596,125"
7513,2022-10-10,3,14700,"14497,963"
7514,2022-10-10,4,14900,"14575,788"
7515,2022-10-10,5,15700,"14969,925"
7516,2022-10-10,6,17800,"16122,638"
7517,2022-10-10,7,20600,"19118,738"
7518,2022-10-10,8,21800,"21188,413"
7519,2022-10-10,9,22550,"22042,300"
7520,2022-10-10,10,22550,"21811,038"
7521,2022-10-10,11,22200,"21070,125"
7522,2022-10-10,12,22200,"20970,575"
7523,2022-10-10,13,22250,"20853,525"
7524,2022-10-10,14,22400,"20975,750"
7525,2022-10-10,15,21750,"20564,775"
7526,2022-10-10,16,21900,"21019,750"
7527,2022-10-10,17,21850,"21239,875"
7528,2022-10-10,18,21800,"21285,463"
7529,2022-10-10,19,23250,"22271,450"
7530,2022-10-10,20,23250,"22954,800"
7531,2022-10-10,21,22950,"22296,800"
7532,2022-10-10,22,21600,"20787,688"
7533,2022-10-10,23,19800,"19154,788"
7534,2022-10-10,24,18550,"17866,463"
7535,2022-10-11,1,17500,"16856,325"
7536,2022-10-11,2,16800,"16410,288"
7537,2022-10-11,3,16500,"16109,475"
7538,2022-10-11,4,16650,"16151,888"
7539,2022-10-11,5,17100,"16599,313"
7540,2022-10-11,6,18550,"17416,325"
7541,2022-10-11,7,21150,"19934,875"
7542,2022-10-11,8,22250,"21537,200"
7543,2022-10-11,9,22750,"22417,450"
7544,2022-10-11,10,22750,"22477,488"
7545,2022-10-11,11,22500,"21964,813"
7546,2022-10-11,12,22500,"21959,213"
7547,2022-10-11,13,22400,"21952,163"
7548,2022-10-11,14,22550,"21718,050"
7549,2022-10-11,15,21950,"21239,038"
7550,2022-10-11,16,21900,"21186,488"
7551,2022-10-11,17,21900,"21634,375"
7552,2022-10-11,18,21850,"21826,925"
7553,2022-10-11,19,23500,"22853,938"
7554,2022-10-11,20,23550,"23409,775"
7555,2022-10-11,21,23200,"22834,888"
7556,2022-10-11,22,21850,"21184,763"
7557,2022-10-11,23,20000,"19698,938"
7558,2022-10-11,24,18550,"18380,838"
7559,2022-10-12,1,17400,"17402,913"
7560,2022-10-12,2,16700,"16932,563"
7561,2022-10-12,3,16400,"16578,875"
7562,2022-10-12,4,16500,"16677,175"
7563,2022-10-12,5,17000,"16917,900"
7564,2022-10-12,6,18600,"17702,063"
7565,2022-10-12,7,21100,"20411,988"
7566,2022-10-12,8,22300,"21887,463"
7567,2022-10-12,9,22650,"22879,013"
7568,2022-10-12,10,22650,"22782,650"
7569,2022-10-12,11,22150,"21741,388"
7570,2022-10-12,12,22150,"21622,800"
7571,2022-10-12,13,22150,"21563,025"
7572,2022-10-12,14,22150,"21580,338"
7573,2022-10-12,15,21750,"21763,075"
7574,2022-10-12,16,21850,"21775,625"
7575,2022-10-12,17,21800,"21981,613"
7576,2022-10-12,18,21950,"22072,525"
7577,2022-10-12,19,23450,"22917,188"
7578,2022-10-12,20,23450,"23421,175"
7579,2022-10-12,21,23150,"22806,475"
7580,2022-10-12,22,21750,"21293,213"
7581,2022-10-12,23,19900,"19758,688"
7582,2022-10-12,24,18550,"18429,375"
7583,2022-10-13,1,17400,"17339,588"
7584,2022-10-13,2,16700,"16770,725"
7585,2022-10-13,3,16400,"16423,950"
7586,2022-10-13,4,16500,"16400,188"
7587,2022-10-13,5,17000,"16801,850"
7588,2022-10-13,6,18600,"17677,625"
7589,2022-10-13,7,21100,"20240,125"
7590,2022-10-13,8,22300,"21749,725"
7591,2022-10-13,9,22650,"22511,925"
7592,2022-10-13,10,22650,"22362,100"
7593,2022-10-13,11,22150,"21577,288"
7594,2022-10-13,12,22150,"21375,338"
7595,2022-10-13,13,22150,"21045,800"
7596,2022-10-13,14,22150,"21170,313"
7597,2022-10-13,15,21750,"20888,313"
7598,2022-10-13,16,21850,"21240,800"
7599,2022-10-13,17,21800,"21564,225"
7600,2022-10-13,18,21950,"21791,488"
7601,2022-10-13,19,23450,"22742,250"
7602,2022-10-13,20,23450,"23216,775"
7603,2022-10-13,21,23150,"22544,138"
7604,2022-10-13,22,21750,"21001,688"
7605,2022-10-13,23,19900,"19436,363"
7606,2022-10-13,24,18550,"18035,300"
7607,2022-10-14,1,17450,"17152,175"
7608,2022-10-14,2,16700,"16621,075"
7609,2022-10-14,3,16400,"16325,938"
7610,2022-10-14,4,16450,"16313,488"
7611,2022-10-14,5,16850,"16699,488"
7612,2022-10-14,6,18100,"17594,313"
7613,2022-10-14,7,20850,"19994,150"
7614,2022-10-14,8,22100,"21683,238"
7615,2022-10-14,9,22750,"22679,913"
7616,2022-10-14,10,22800,"22787,775"
7617,2022-10-14,11,22450,"22229,900"
7618,2022-10-14,12,22550,"22287,963"
7619,2022-10-14,13,22750,"22092,950"
7620,2022-10-14,14,22900,"21913,338"
7621,2022-10-14,15,22400,"21895,575"
7622,2022-10-14,16,22350,"21861,413"
7623,2022-10-14,17,22300,"21902,225"
7624,2022-10-14,18,22400,"21937,713"
7625,2022-10-14,19,23550,"22789,213"
7626,2022-10-14,20,23550,"22874,938"
7627,2022-10-14,21,23150,"22202,825"
7628,2022-10-14,22,21750,"20645,913"
7629,2022-10-14,23,19950,"19234,625"
7630,2022-10-14,24,18500,"17927,488"
7631,2022-10-15,1,17000,"16870,088"
7632,2022-10-15,2,16400,"16256,600"
7633,2022-10-15,3,15850,"15839,275"
7634,2022-10-15,4,15750,"15726,700"
7635,2022-10-15,5,15900,"15740,850"
7636,2022-10-15,6,16350,"15885,150"
7637,2022-10-15,7,17300,"16652,100"
7638,2022-10-15,8,18600,"17461,975"
7639,2022-10-15,9,19600,"18715,825"
7640,2022-10-15,10,20150,"19352,363"
7641,2022-10-15,11,20200,"19422,363"
7642,2022-10-15,12,20200,"19408,088"
7643,2022-10-15,13,20200,"19354,513"
7644,2022-10-15,14,20200,"19135,113"
7645,2022-10-15,15,19750,"18814,600"
7646,2022-10-15,16,19350,"18769,913"
7647,2022-10-15,17,19350,"18651,863"
7648,2022-10-15,18,19800,"19013,138"
7649,2022-10-15,19,20300,"19808,700"
7650,2022-10-15,20,20300,"19835,163"
7651,2022-10-15,21,19850,"19176,325"
7652,2022-10-15,22,18750,"18094,563"
7653,2022-10-15,23,17500,"16984,000"
7654,2022-10-15,24,16350,"15764,075"
7655,2022-10-16,1,15300,"14741,125"
7656,2022-10-16,2,14700,"14128,500"
7657,2022-10-16,3,14250,"13867,313"
7658,2022-10-16,4,14000,"13630,050"
7659,2022-10-16,5,14050,"13645,800"
7660,2022-10-16,6,14300,"13786,675"
7661,2022-10-16,7,14850,"14267,888"
7662,2022-10-16,8,15800,"14547,925"
7663,2022-10-16,9,16750,"15543,575"
7664,2022-10-16,10,17550,"16395,400"
7665,2022-10-16,11,17850,"16778,550"
7666,2022-10-16,12,17850,"16705,425"
7667,2022-10-16,13,17850,"16710,550"
7668,2022-10-16,14,17850,"16646,213"
7669,2022-10-16,15,17500,"16588,813"
7670,2022-10-16,16,17250,"16534,800"
7671,2022-10-16,17,17250,"16604,888"
7672,2022-10-16,18,18450,"17167,050"
7673,2022-10-16,19,19550,"18397,525"
7674,2022-10-16,20,19550,"18680,475"
7675,2022-10-16,21,19250,"18222,938"
7676,2022-10-16,22,18300,"17393,138"
7677,2022-10-16,23,17350,"16498,488"
7678,2022-10-16,24,16350,"15617,700"
7679,2022-10-17,1,15300,"14781,475"
7680,2022-10-17,2,14850,"14511,575"
7681,2022-10-17,3,14750,"14316,100"
7682,2022-10-17,4,14950,"14388,813"
7683,2022-10-17,5,15750,"14863,725"
7684,2022-10-17,6,17750,"16011,313"
7685,2022-10-17,7,20800,"19226,888"
7686,2022-10-17,8,22200,"21052,113"
7687,2022-10-17,9,22650,"21960,875"
7688,2022-10-17,10,22650,"21910,163"
7689,2022-10-17,11,22200,"21340,363"
7690,2022-10-17,12,22150,"21418,125"
7691,2022-10-17,13,22050,"21292,063"
7692,2022-10-17,14,22150,"21270,563"
7693,2022-10-17,15,21700,"20907,775"
7694,2022-10-17,16,21700,"21306,963"
7695,2022-10-17,17,21700,"21387,325"
7696,2022-10-17,18,22100,"21508,025"
7697,2022-10-17,19,23250,"22591,275"
7698,2022-10-17,20,23300,"22964,875"
7699,2022-10-17,21,22900,"22242,525"
7700,2022-10-17,22,21650,"20674,250"
7701,2022-10-17,23,19900,"18997,700"
7702,2022-10-17,24,18550,"17599,838"
7703,2022-10-18,1,17350,"16556,663"
7704,2022-10-18,2,16650,"16108,600"
7705,2022-10-18,3,16350,"15815,875"
7706,2022-10-18,4,16450,"15781,775"
7707,2022-10-18,5,16900,"16158,925"
7708,2022-10-18,6,18500,"17147,500"
7709,2022-10-18,7,21200,"19810,663"
7710,2022-10-18,8,22350,"21299,650"
7711,2022-10-18,9,22800,"22130,400"
7712,2022-10-18,10,22800,"22131,063"
7713,2022-10-18,11,22300,"21663,575"
7714,2022-10-18,12,22300,"21743,888"
7715,2022-10-18,13,22300,"21877,588"
7716,2022-10-18,14,22350,"21854,638"
7717,2022-10-18,15,21800,"21709,900"
7718,2022-10-18,16,21850,"21895,250"
7719,2022-10-18,17,21850,"22016,600"
7720,2022-10-18,18,22500,"22351,775"
7721,2022-10-18,19,23550,"23080,788"
7722,2022-10-18,20,23450,"23146,113"
7723,2022-10-18,21,23050,"22424,700"
7724,2022-10-18,22,21750,"20741,750"
7725,2022-10-18,23,19950,"19139,738"
7726,2022-10-18,24,18600,"17892,750"
7727,2022-10-19,1,17250,"16726,663"
7728,2022-10-19,2,16800,"16204,500"
7729,2022-10-19,3,16500,"15922,638"
7730,2022-10-19,4,16600,"15865,713"
7731,2022-10-19,5,17050,"16155,188"
7732,2022-10-19,6,18650,"16974,563"
7733,2022-10-19,7,21350,"19723,450"
7734,2022-10-19,8,22500,"21327,988"
7735,2022-10-19,9,22950,"22075,363"
7736,2022-10-19,10,22950,"22212,225"
7737,2022-10-19,11,22550,"22005,688"
7738,2022-10-19,12,22550,"22333,763"
7739,2022-10-19,13,22550,"22671,163"
7740,2022-10-19,14,22600,"22428,113"
7741,2022-10-19,15,22150,"22080,938"
7742,2022-10-19,16,22050,"21974,175"
7743,2022-10-19,17,22050,"21597,488"
7744,2022-10-19,18,22650,"21812,400"
7745,2022-10-19,19,23650,"22882,538"
7746,2022-10-19,20,23650,"23039,050"
7747,2022-10-19,21,23250,"22437,950"
7748,2022-10-19,22,22000,"20966,825"
7749,2022-10-19,23,20150,"19492,325"
7750,2022-10-19,24,18800,"18161,875"
7751,2022-10-20,1,17500,"17065,188"
7752,2022-10-20,2,17050,"16590,900"
7753,2022-10-20,3,16700,"16312,000"
7754,2022-10-20,4,16800,"16350,238"
7755,2022-10-20,5,17250,"16745,125"
7756,2022-10-20,6,18850,"17552,475"
7757,2022-10-20,7,21550,"20368,288"
7758,2022-10-20,8,22550,"22159,975"
7759,2022-10-20,9,23150,"22939,963"
7760,2022-10-20,10,23150,"22861,250"
7761,2022-10-20,11,22200,"22214,400"
7762,2022-10-20,12,22150,"21778,400"
7763,2022-10-20,13,22100,"21907,888"
7764,2022-10-20,14,22150,"21836,950"
7765,2022-10-20,15,21700,"21611,538"
7766,2022-10-20,16,21850,"21810,250"
7767,2022-10-20,17,22100,"21907,225"
7768,2022-10-20,18,22650,"22241,988"
7769,2022-10-20,19,23700,"23173,488"
7770,2022-10-20,20,23650,"23294,175"
7771,2022-10-20,21,23250,"22834,688"
7772,2022-10-20,22,22000,"21223,413"
7773,2022-10-20,23,20150,"19607,475"
7774,2022-10-20,24,18800,"18284,250"
7775,2022-10-21,1,17500,"17331,325"
7776,2022-10-21,2,16950,"16757,825"
7777,2022-10-21,3,16650,"16364,850"
7778,2022-10-21,4,16700,"16449,138"
7779,2022-10-21,5,17150,"16802,863"
7780,2022-10-21,6,18700,"17709,275"
7781,2022-10-21,7,21450,"20270,538"
7782,2022-10-21,8,22550,"22023,400"
7783,2022-10-21,9,23100,"22623,050"
7784,2022-10-21,10,23100,"22812,813"
7785,2022-10-21,11,22700,"22385,913"
7786,2022-10-21,12,22700,"22580,038"
7787,2022-10-21,13,22700,"22514,263"
7788,2022-10-21,14,22900,"22508,175"
7789,2022-10-21,15,22300,"22132,625"
7790,2022-10-21,16,22250,"22073,675"
7791,2022-10-21,17,22200,"22039,675"
7792,2022-10-21,18,22700,"22279,650"
7793,2022-10-21,19,23750,"22931,475"
7794,2022-10-21,20,23750,"22893,288"
7795,2022-10-21,21,23350,"22295,513"
7796,2022-10-21,22,22100,"20876,013"
7797,2022-10-21,23,20250,"19337,688"
7798,2022-10-21,24,18900,"18059,388"
7799,2022-10-22,1,17550,"16940,988"
7800,2022-10-22,2,16700,"16302,650"
7801,2022-10-22,3,16150,"16000,613"
7802,2022-10-22,4,16050,"15910,325"
7803,2022-10-22,5,16250,"15957,800"
7804,2022-10-22,6,16750,"16195,775"
7805,2022-10-22,7,18000,"17028,363"
7806,2022-10-22,8,19050,"17890,750"
7807,2022-10-22,9,20050,"19164,713"
7808,2022-10-22,10,20600,"19921,213"
7809,2022-10-22,11,20700,"20338,163"
7810,2022-10-22,12,20800,"20668,675"
7811,2022-10-22,13,20650,"20633,788"
7812,2022-10-22,14,20600,"20428,863"
7813,2022-10-22,15,20000,"19893,338"
7814,2022-10-22,16,19650,"19696,200"
7815,2022-10-22,17,19550,"19620,650"
7816,2022-10-22,18,20500,"19799,975"
7817,2022-10-22,19,20800,"20494,888"
7818,2022-10-22,20,20750,"20366,100"
7819,2022-10-22,21,20350,"19648,438"
7820,2022-10-22,22,19300,"18467,263"
7821,2022-10-22,23,18050,"17304,338"
7822,2022-10-22,24,16900,"16190,475"
7823,2022-10-23,1,15550,"15134,475"
7824,2022-10-23,2,14650,"14503,363"
7825,2022-10-23,3,14300,"14170,850"
7826,2022-10-23,4,14000,"13890,575"
7827,2022-10-23,5,14050,"13936,713"
7828,2022-10-23,6,14450,"14079,938"
7829,2022-10-23,7,14900,"14475,275"
7830,2022-10-23,8,15700,"14927,425"
7831,2022-10-23,9,16700,"15851,738"
7832,2022-10-23,10,17250,"16735,125"
7833,2022-10-23,11,17550,"17224,775"
7834,2022-10-23,12,17750,"17418,925"
7835,2022-10-23,13,17750,"17351,113"
7836,2022-10-23,14,17750,"17251,275"
7837,2022-10-23,15,17500,"17023,475"
7838,2022-10-23,16,17250,"16827,850"
7839,2022-10-23,17,17450,"17010,400"
7840,2022-10-23,18,18750,"17707,800"
7841,2022-10-23,19,19500,"18866,063"
7842,2022-10-23,20,19500,"19030,288"
7843,2022-10-23,21,19100,"18554,275"
7844,2022-10-23,22,18250,"17627,550"
7845,2022-10-23,23,17350,"16701,950"
7846,2022-10-23,24,16300,"15613,013"
7847,2022-10-24,1,15350,"14747,163"
7848,2022-10-24,2,14900,"14399,500"
7849,2022-10-24,3,14650,"14232,075"
7850,2022-10-24,4,14950,"14231,563"
7851,2022-10-24,5,15600,"14633,313"
7852,2022-10-24,6,17800,"15950,763"
7853,2022-10-24,7,20800,"19244,388"
7854,2022-10-24,8,22050,"21260,050"
7855,2022-10-24,9,22600,"22335,388"
7856,2022-10-24,10,22600,"22686,988"
7857,2022-10-24,11,22200,"22394,475"
7858,2022-10-24,12,22300,"22431,700"
7859,2022-10-24,13,22350,"22309,375"
7860,2022-10-24,14,22450,"22112,138"
7861,2022-10-24,15,22050,"21825,750"
7862,2022-10-24,16,22100,"22127,238"
7863,2022-10-24,17,22100,"21974,375"
7864,2022-10-24,18,22650,"22335,413"
7865,2022-10-24,19,23550,"23079,963"
7866,2022-10-24,20,23450,"23043,000"
7867,2022-10-24,21,23100,"22499,113"
7868,2022-10-24,22,21800,"20959,875"
7869,2022-10-24,23,19900,"19175,238"
7870,2022-10-24,24,18600,"17830,838"
7871,2022-10-25,1,17200,"16878,613"
7872,2022-10-25,2,16650,"16355,350"
7873,2022-10-25,3,16350,"16071,450"
7874,2022-10-25,4,16350,"16086,188"
7875,2022-10-25,5,16950,"16312,938"
7876,2022-10-25,6,18600,"17303,088"
7877,2022-10-25,7,21550,"19920,988"
7878,2022-10-25,8,22600,"21714,613"
7879,2022-10-25,9,22950,"22338,900"
7880,2022-10-25,10,22950,"22400,388"
7881,2022-10-25,11,22850,"22171,688"
7882,2022-10-25,12,22900,"22503,275"
7883,2022-10-25,13,22950,"22469,738"
7884,2022-10-25,14,23100,"22124,013"
7885,2022-10-25,15,22500,"21751,288"
7886,2022-10-25,16,22450,"21852,025"
7887,2022-10-25,17,22350,"21954,538"
7888,2022-10-25,18,22800,"22343,575"
7889,2022-10-25,19,23700,"23191,000"
7890,2022-10-25,20,23550,"23202,788"
7891,2022-10-25,21,23100,"22647,425"
7892,2022-10-25,22,21800,"21155,338"
7893,2022-10-25,23,20000,"19392,163"
7894,2022-10-25,24,18650,"17931,788"
7895,2022-10-26,1,17200,"16815,413"
7896,2022-10-26,2,16650,"16307,788"
7897,2022-10-26,3,16350,"16064,988"
7898,2022-10-26,4,16350,"16057,913"
7899,2022-10-26,5,16950,"16333,763"
7900,2022-10-26,6,18600,"17316,175"
7901,2022-10-26,7,21450,"20164,675"
7902,2022-10-26,8,22500,"22034,925"
7903,2022-10-26,9,22950,"22629,313"
7904,2022-10-26,10,22950,"22681,700"
7905,2022-10-26,11,22750,"22237,763"
7906,2022-10-26,12,22800,"22251,275"
7907,2022-10-26,13,22850,"22129,388"
7908,2022-10-26,14,23000,"21993,200"
7909,2022-10-26,15,22400,"21941,850"
7910,2022-10-26,16,22450,"21964,175"
7911,2022-10-26,17,22350,"21948,850"
7912,2022-10-26,18,22900,"22327,238"
7913,2022-10-26,19,23700,"23281,600"
7914,2022-10-26,20,23550,"23313,025"
7915,2022-10-26,21,23100,"22662,563"
7916,2022-10-26,22,21800,"21250,950"
7917,2022-10-26,23,20000,"19606,850"
7918,2022-10-26,24,18650,"18104,038"
7919,2022-10-27,1,17200,"17082,738"
7920,2022-10-27,2,16650,"16443,413"
7921,2022-10-27,3,16350,"16212,038"
7922,2022-10-27,4,16300,"16266,775"
7923,2022-10-27,5,16800,"16628,275"
7924,2022-10-27,6,18350,"17519,025"
7925,2022-10-27,7,21300,"20155,750"
7926,2022-10-27,8,22300,"21830,925"
7927,2022-10-27,9,22700,"22446,550"
7928,2022-10-27,10,22700,"22651,588"
7929,2022-10-27,11,22450,"22128,750"
7930,2022-10-27,12,22500,"21938,063"
7931,2022-10-27,13,22500,"21851,838"
7932,2022-10-27,14,22650,"21724,175"
7933,2022-10-27,15,22050,"21561,550"
7934,2022-10-27,16,22150,"21803,875"
7935,2022-10-27,17,22150,"21866,075"
7936,2022-10-27,18,22850,"22428,950"
7937,2022-10-27,19,23450,"23422,800"
7938,2022-10-27,20,23350,"23410,825"
7939,2022-10-27,21,23000,"22664,200"
7940,2022-10-27,22,21700,"21142,500"
7941,2022-10-27,23,19750,"19370,425"
7942,2022-10-27,24,18400,"17973,675"
7943,2022-10-28,1,17200,"16812,275"
7944,2022-10-28,2,16650,"16397,463"
7945,2022-10-28,3,16350,"16109,388"
7946,2022-10-28,4,16300,"16109,688"
7947,2022-10-28,5,16800,"16489,075"
7948,2022-10-28,6,18350,"17308,413"
7949,2022-10-28,7,21300,"19985,500"
7950,2022-10-28,8,22300,"21704,888"
7951,2022-10-28,9,22700,"22311,788"
7952,2022-10-28,10,22700,"22348,475"
7953,2022-10-28,11,22300,"22042,363"
7954,2022-10-28,12,22300,"21779,288"
7955,2022-10-28,13,22300,"21660,325"
7956,2022-10-28,14,22450,"21604,313"
7957,2022-10-28,15,21950,"21347,038"
7958,2022-10-28,16,22050,"21436,975"
7959,2022-10-28,17,22050,"21444,400"
7960,2022-10-28,18,22650,"21759,325"
7961,2022-10-28,19,23350,"22467,400"
7962,2022-10-28,20,23300,"22516,850"
7963,2022-10-28,21,22850,"21835,975"
7964,2022-10-28,22,21550,"20204,763"
7965,2022-10-28,23,19750,"18649,563"
7966,2022-10-28,24,18400,"17385,425"
7967,2022-10-29,1,17350,"16439,350"
7968,2022-10-29,2,16650,"15788,150"
7969,2022-10-29,3,16150,"15399,988"
7970,2022-10-29,4,16050,"15344,175"
7971,2022-10-29,5,16100,"15314,950"
7972,2022-10-29,6,16550,"15524,588"
7973,2022-10-29,7,17600,"16583,275"
7974,2022-10-29,8,18800,"17392,388"
7975,2022-10-29,9,19750,"18356,388"
7976,2022-10-29,10,20150,"19286,000"
7977,2022-10-29,11,20250,"19190,000"
7978,2022-10-29,12,20250,"19102,988"
7979,2022-10-29,13,20100,"18971,050"
7980,2022-10-29,14,19850,"18841,225"
7981,2022-10-29,15,19350,"18444,400"
7982,2022-10-29,16,19200,"18476,375"
7983,2022-10-29,17,19300,"18515,975"
7984,2022-10-29,18,20350,"19277,313"
7985,2022-10-29,19,20600,"19868,738"
7986,2022-10-29,20,20500,"19612,488"
7987,2022-10-29,21,19950,"19072,063"
7988,2022-10-29,22,18900,"17965,513"
7989,2022-10-29,23,17650,"16892,950"
7990,2022-10-29,24,16550,"15723,288"
7991,2022-10-30,1,15300,"14619,250"
7992,2022-10-30,2,14650,"13973,575"
7993,2022-10-30,2A,14150,"13639,900"
7994,2022-10-30,3,14000,"13439,713"
7995,2022-10-30,4,14000,"13389,650"
7996,2022-10-30,5,14000,"13518,550"
7997,2022-10-30,6,14350,"13766,600"
7998,2022-10-30,7,14800,"14204,063"
7999,2022-10-30,8,15700,"15089,225"
8000,2022-10-30,9,16650,"16328,925"
8001,2022-10-30,10,17000,"16727,100"
8002,2022-10-30,11,17150,"16761,813"
8003,2022-10-30,12,17150,"16682,863"
8004,2022-10-30,13,17150,"16899,775"
8005,2022-10-30,14,17150,"16918,088"
8006,2022-10-30,15,17150,"16717,513"
8007,2022-10-30,16,17150,"16561,188"
8008,2022-10-30,17,18500,"17272,225"
8009,2022-10-30,18,19000,"18307,225"
8010,2022-10-30,19,19000,"18346,100"
8011,2022-10-30,20,19000,"18234,488"
8012,2022-10-30,21,18650,"17834,075"
8013,2022-10-30,22,17600,"16935,588"
8014,2022-10-30,23,16800,"15999,063"
8015,2022-10-30,24,15950,"15038,550"
8016,2022-10-31,1,14900,"14387,238"
8017,2022-10-31,2,14450,"14064,188"
8018,2022-10-31,3,14150,"13939,388"
8019,2022-10-31,4,14250,"13987,163"
8020,2022-10-31,5,14800,"14358,550"
8021,2022-10-31,6,15900,"15149,350"
8022,2022-10-31,7,17800,"16796,388"
8023,2022-10-31,8,19200,"18293,075"
8024,2022-10-31,9,20100,"19209,238"
8025,2022-10-31,10,20450,"19412,213"
8026,2022-10-31,11,20500,"19195,775"
8027,2022-10-31,12,20350,"19287,063"
8028,2022-10-31,13,20300,"19418,800"
8029,2022-10-31,14,20300,"19648,663"
8030,2022-10-31,15,19900,"19609,400"
8031,2022-10-31,16,20200,"19610,338"
8032,2022-10-31,17,21700,"20230,425"
8033,2022-10-31,18,21750,"20839,838"
8034,2022-10-31,19,21500,"20608,075"
8035,2022-10-31,20,21200,"20267,463"
8036,2022-10-31,21,20550,"19573,063"
8037,2022-10-31,22,19500,"18364,125"
8038,2022-10-31,23,18150,"16932,363"
8039,2022-10-31,24,16800,"15581,900"
8040,2022-11-01,1,14850,"14442,925"
8041,2022-11-01,2,14100,"14095,263"
8042,2022-11-01,3,13700,"13822,500"
8043,2022-11-01,4,13450,"13665,325"
8044,2022-11-01,5,13450,"13688,750"
8045,2022-11-01,6,13550,"13893,025"
8046,2022-11-01,7,13550,"13873,625"
8047,2022-11-01,8,14250,"14499,300"
8048,2022-11-01,9,14950,"15468,413"
8049,2022-11-01,10,15100,"16004,413"
8050,2022-11-01,11,15100,"16021,150"
8051,2022-11-01,12,14950,"15828,813"
8052,2022-11-01,13,14850,"15755,413"
8053,2022-11-01,14,14850,"15891,300"
8054,2022-11-01,15,14850,"15795,625"
8055,2022-11-01,16,15250,"15822,325"
8056,2022-11-01,17,16950,"16486,738"
8057,2022-11-01,18,17300,"17107,050"
8058,2022-11-01,19,17300,"17284,750"
8059,2022-11-01,20,17300,"17204,538"
8060,2022-11-01,21,17200,"16915,900"
8061,2022-11-01,22,16450,"16135,200"
8062,2022-11-01,23,15600,"15312,875"
8063,2022-11-01,24,14600,"14380,613"
8064,2022-11-02,1,13750,"13712,750"
8065,2022-11-02,2,13350,"13453,438"
8066,2022-11-02,3,13250,"13336,675"
8067,2022-11-02,4,13450,"13325,175"
8068,2022-11-02,5,14250,"13775,825"
8069,2022-11-02,6,16650,"15172,700"
8070,2022-11-02,7,19750,"18135,775"
8071,2022-11-02,8,21500,"20272,863"
8072,2022-11-02,9,22450,"21282,175"
8073,2022-11-02,10,22550,"21356,950"
8074,2022-11-02,11,22500,"20871,763"
8075,2022-11-02,12,22500,"21192,063"
8076,2022-11-02,13,22450,"21196,438"
8077,2022-11-02,14,22550,"21420,413"
8078,2022-11-02,15,22050,"21256,250"
8079,2022-11-02,16,22100,"21495,438"
8080,2022-11-02,17,23500,"22243,575"
8081,2022-11-02,18,23500,"22863,575"
8082,2022-11-02,19,23100,"22522,325"
8083,2022-11-02,20,23050,"22439,250"
8084,2022-11-02,21,22600,"21711,313"
8085,2022-11-02,22,21450,"20246,663"
8086,2022-11-02,23,19450,"18538,575"
8087,2022-11-02,24,18150,"17216,138"
8088,2022-11-03,1,17100,"16375,125"
8089,2022-11-03,2,16650,"16021,088"
8090,2022-11-03,3,16400,"15726,375"
8091,2022-11-03,4,16450,"15863,388"
8092,2022-11-03,5,17000,"16232,350"
