Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-08-12;23;15500;2790;8786;22557;22 557;13771;1729;25;0;0;0;1150;0
2023-08-12;24;14754;2656;9241;22302;22 302;13061;1694;18;0;0;0;1103;0
2023-08-13;01;13536;2436;10391;22302;22 302;11911;1624;12;0;0;0;1004;0
2023-08-13;02;12611;2270;11317;22302;22 302;10985;1626;25;0;0;0;963;0
2023-08-13;03;12351;2223;11568;22302;22 302;10734;1617;21;0;0;0;943;0
2023-08-13;04;12336;2220;11568;22302;22 302;10734;1602;5;0;0;0;928;0
2023-08-13;05;12341;2221;11568;22302;22 302;10734;1607;6;1;0;0;932;0
2023-08-13;06;12489;2248;11568;22302;22 302;10734;1755;10;312;0;0;1076;0
2023-08-13;07;12681;2283;11568;22302;22 302;10734;1947;6;692;0;0;1251;0
2023-08-13;08;12955;2332;11568;22302;22 302;10734;2221;7;1268;0;0;1514;0
2023-08-13;09;13213;2378;11568;22302;22 302;10734;2479;2;1826;0;0;1756;0
2023-08-13;10;13433;2418;11568;22302;22 302;10734;2700;2;2251;0;0;1951;0
2023-08-13;11;13739;2473;11508;22302;22 302;10794;2944;2;2602;0;0;2132;0
2023-08-13;12;13881;2499;11523;22302;22 302;10779;3102;4;2832;0;0;2240;0
2023-08-13;13;13915;2505;11568;22302;22 302;10734;3181;2;2935;0;0;2288;0
2023-08-13;14;13839;2491;11568;22302;22 302;10734;3106;2;2835;0;0;2243;0
2023-08-13;15;13772;2479;11416;22302;22 302;10886;2886;5;2543;0;0;2113;0
2023-08-13;16;13728;2471;11243;22302;22 302;11059;2669;7;2133;0;0;1938;0
2023-08-13;17;13854;2494;10884;22302;22 302;11418;2436;12;1588;0;0;1724;0
2023-08-13;18;14641;2635;9842;22313;22 313;12471;2170;15;1008;0;0;1522;0
2023-08-13;19;15408;2773;9376;22853;22 853;13477;1931;9;471;0;0;1308;0
2023-08-13;20;15861;2855;9593;23636;23 636;14043;1818;4;160;0;0;1160;0
2023-08-13;21;16420;2956;9434;24059;24 059;14625;1794;3;0;0;0;1112;0
2023-08-13;22;16148;2907;9424;23792;23 792;14368;1780;4;0;0;0;1114;0
2023-08-13;23;15409;2774;9593;23277;23 277;13684;1725;8;0;0;0;1095;0
2023-08-13;24;14202;2556;9842;22361;22 361;12520;1682;12;0;0;0;1067;0
2023-08-14;01;14644;2636;9286;22302;22 302;13016;1628;13;0;0;0;1062;0
2023-08-14;02;14365;2586;9551;22302;22 302;12751;1613;9;0;0;0;1037;0
2023-08-14;03;14276;2570;9628;22302;22 302;12674;1602;5;0;0;0;1025;0
2023-08-14;04;14547;2618;9355;22302;22 302;12947;1600;5;0;0;0;1038;0
2023-08-14;05;15186;2733;8721;22302;22 302;13581;1605;4;1;0;0;1073;0
2023-08-14;06;15329;2759;8721;22302;22 302;13581;1749;4;314;0;0;1215;0
2023-08-14;07;15338;2761;8889;22302;22 302;13413;1925;1;693;0;0;1374;0
2023-08-14;08;16696;3005;7820;22302;22 302;14482;2214;1;1264;0;0;1691;22795
2023-08-14;09;17677;3182;7109;22312;22 312;15203;2474;0;1812;0;0;1976;22795
2023-08-14;10;17989;3238;7109;22387;22 387;15277;2712;0;2241;0;0;2176;22795
2023-08-14;11;18163;3269;7109;22340;22 340;15231;2932;0;2590;0;0;2345;22795
2023-08-14;12;18315;3297;7109;22304;22 304;15195;3120;5;2806;0;0;2458;22795
2023-08-14;13;18438;3319;7109;22366;22 366;15257;3182;11;2912;0;0;2513;22795
2023-08-14;14;18500;3330;7109;22522;22 522;15413;3088;10;2803;0;0;2460;22795
2023-08-14;15;18379;3308;7109;22624;22 624;15515;2865;15;2528;0;0;2328;22795
2023-08-14;16;18154;3268;7109;22591;22 591;15481;2673;12;2113;0;0;2144;22795
2023-08-14;17;18094;3257;7109;22769;22 769;15659;2435;19;1577;0;0;1919;22795
2023-08-14;18;17867;3216;7109;22796;22 796;15687;2181;16;1007;0;0;1669;22795
2023-08-14;19;17897;3222;7109;23050;23 050;15940;1957;18;470;0;0;1439;22795
2023-08-14;20;18073;3253;7109;23320;23 320;16210;1863;24;159;0;0;1312;22795
2023-08-14;21;18721;3370;7109;24005;24 005;16896;1825;28;0;0;0;1255;22795
2023-08-14;22;17716;3189;7109;23011;23 011;15902;1814;26;0;0;0;1258;22795
2023-08-14;23;16424;2956;7633;22302;22 302;14669;1755;30;0;0;0;1220;0
2023-08-14;24;15343;2762;8661;22302;22 302;13641;1702;31;0;0;0;1148;0
2023-08-15;01;14565;2622;10146;23025;23 025;12880;1686;33;0;0;0;1063;0
2023-08-15;02;14013;2522;10134;22466;22 466;12331;1682;33;0;0;0;1062;0
2023-08-15;03;13551;2439;10433;22302;22 302;11869;1681;40;0;0;0;1049;0
2023-08-15;04;13367;2406;10622;22302;22 302;11680;1687;47;0;0;0;1046;0
2023-08-15;05;13279;2390;10730;22302;22 302;11572;1706;55;1;0;0;1057;0
2023-08-15;06;13121;2362;11022;22302;22 302;11280;1842;50;311;0;0;1175;0
2023-08-15;07;13295;2393;11022;22302;22 302;11280;2015;38;689;0;0;1337;0
2023-08-15;08;13553;2440;11022;22302;22 302;11280;2273;18;1255;0;0;1580;0
2023-08-15;09;13804;2485;11022;22302;22 302;11280;2525;15;1798;0;0;1815;0
2023-08-15;10;14021;2524;11022;22302;22 302;11280;2741;18;2224;0;0;2009;0
2023-08-15;11;14199;2556;11022;22302;22 302;11280;2919;20;2568;0;0;2170;0
2023-08-15;12;14425;2596;11022;22302;22 302;11280;3145;28;2788;0;0;2292;0
2023-08-15;13;14494;2609;11022;22302;22 302;11280;3214;25;2908;0;0;2344;0
2023-08-15;14;14368;2586;11022;22302;22 302;11280;3088;24;2799;0;0;2281;0
2023-08-15;15;14149;2547;11022;22302;22 302;11280;2870;23;2526;0;0;2144;0
2023-08-15;16;14101;2538;10871;22302;22 302;11431;2670;17;2118;0;0;1960;0
2023-08-15;17;14127;2543;10606;22302;22 302;11696;2431;21;1583;0;0;1739;0
2023-08-15;18;14174;2551;10288;22302;22 302;12014;2161;9;1010;0;0;1490;0
2023-08-15;19;14477;2606;10146;22707;22 707;12561;1917;7;473;0;0;1256;0
2023-08-15;20;14841;2671;10146;23182;23 182;13036;1804;5;160;0;0;1121;0
2023-08-15;21;15956;2872;9809;23969;23 969;14160;1796;5;0;0;0;1090;0
2023-08-15;22;15962;2873;9728;23880;23 880;14152;1809;10;0;0;0;1105;0
2023-08-15;23;14671;2641;10146;23057;23 057;12911;1761;20;0;0;0;1081;0
2023-08-15;24;13741;2473;10238;22305;22 305;12067;1673;20;0;0;0;1050;0
2023-08-16;01;13926;2507;9790;22091;22 091;12301;1625;13;0;0;0;1027;0
2023-08-16;02;14094;2537;9622;22091;22 091;12469;1625;12;0;0;0;1033;0
2023-08-16;03;13920;2506;9788;22091;22 091;12303;1617;10;0;0;0;1019;0
2023-08-16;04;13909;2504;9798;22091;22 091;12293;1616;11;0;0;0;1019;0
2023-08-16;05;14097;2537;9620;22091;22 091;12471;1625;10;1;0;0;1034;0
2023-08-16;06;14500;2610;9352;22091;22 091;12739;1761;6;313;0;0;1182;0
2023-08-16;07;15493;2789;8553;22091;22 091;13538;1955;4;689;0;0;1399;0
2023-08-16;08;16894;3041;7456;22091;22 091;14635;2259;4;1264;0;0;1728;22795
2023-08-16;09;17599;3168;7012;22091;22 091;15079;2520;3;1813;0;0;1997;22795
2023-08-16;10;17910;3224;6951;22091;22 091;15140;2770;3;2249;0;0;2208;22795
2023-08-16;11;17980;3236;7074;22091;22 091;15017;2964;3;2610;0;0;2365;22795
2023-08-16;12;18403;3313;6821;22091;22 091;15270;3133;3;2829;0;0;2479;22795
2023-08-16;13;18423;3316;6831;22091;22 091;15260;3164;3;2953;0;0;2529;22795
2023-08-16;14;18479;3326;6663;22091;22 091;15428;3051;3;2849;0;0;2477;22795
2023-08-16;15;18451;3321;6493;22091;22 091;15598;2853;3;2570;0;0;2352;22795
2023-08-16;16;18503;3331;6340;22172;22 172;15832;2671;4;2152;0;0;2177;22795
2023-08-16;17;18623;3352;6098;22301;22 301;16202;2420;3;1606;0;0;1942;22795
2023-08-16;18;18585;3345;6300;22725;22 725;16425;2160;4;1020;0;0;1674;22795
2023-08-16;19;18711;3368;6300;23071;23 071;16771;1940;5;474;0;0;1440;22795
2023-08-16;20;19075;3433;6300;23548;23 548;17248;1827;7;161;0;0;1310;22795
2023-08-16;21;19641;3535;5978;23839;23 839;17861;1780;7;0;0;0;1275;22795
2023-08-16;22;18633;3354;6300;23159;23 159;16860;1773;7;0;0;0;1262;22795
2023-08-16;23;16973;3055;6839;22091;22 091;15252;1721;12;0;0;0;1224;0
2023-08-16;24;15919;2865;7844;22091;22 091;14247;1673;12;0;0;0;1152;0
2023-08-17;01;16456;2962;7258;22091;22 091;14833;1623;5;0;0;0;1150;0
2023-08-17;02;16476;2966;7232;22091;22 091;14859;1618;3;0;0;0;1148;0
2023-08-17;03;16325;2939;7384;22091;22 091;14707;1619;8;0;0;0;1141;0
2023-08-17;04;16304;2935;7400;22091;22 091;14691;1613;4;0;0;0;1136;0
2023-08-17;05;16312;2936;7400;22091;22 091;14691;1622;3;1;0;0;1143;0
2023-08-17;06;16593;2987;7263;22091;22 091;14828;1764;5;312;0;0;1290;0
2023-08-17;07;17177;3092;6868;22091;22 091;15223;1954;6;691;0;0;1489;0
2023-08-17;08;18643;3356;5694;22091;22 091;16397;2246;2;1268;0;0;1818;22795
2023-08-17;09;19161;3449;5474;22110;22 110;16636;2525;1;1822;0;0;2081;22795
2023-08-17;10;19296;3473;5549;22091;22 091;16542;2754;2;2243;0;0;2277;22795
2023-08-17;11;19281;3471;5782;22091;22 091;16309;2972;1;2594;0;0;2429;22795
2023-08-17;12;19608;3529;5630;22091;22 091;16461;3146;2;2819;0;0;2542;22795
2023-08-17;13;19624;3532;5632;22091;22 091;16459;3164;2;2952;0;0;2593;22795
2023-08-17;14;19686;3543;5474;22097;22 097;16623;3063;4;2837;0;0;2543;22795
2023-08-17;15;19578;3524;5474;22180;22 180;16706;2872;5;2538;0;0;2404;22795
2023-08-17;16;19437;3499;5474;22228;22 228;16754;2683;9;2136;0;0;2230;22795
2023-08-17;17;19464;3503;5474;22509;22 509;17035;2428;4;1593;0;0;1981;22795
2023-08-17;18;19421;3496;5474;22729;22 729;17255;2167;2;1014;0;0;1722;22795
2023-08-17;19;19545;3518;5474;23091;23 091;17617;1927;2;474;0;0;1486;22795
2023-08-17;20;19725;3550;5474;23401;23 401;17927;1798;3;160;0;0;1352;22795
2023-08-17;21;20290;3652;5290;23811;23 811;18521;1768;6;0;0;0;1315;22795
2023-08-17;22;19191;3454;5474;22894;22 894;17420;1771;14;0;0;0;1316;22795
2023-08-17;23;17715;3189;6112;22091;22 091;15979;1736;23;0;0;0;1281;0
2023-08-17;24;16541;2977;7258;22091;22 091;14833;1709;36;0;0;0;1216;0
2023-08-18;01;16443;2960;7304;22091;22 091;14787;1656;35;0;0;0;1180;0
2023-08-18;02;16445;2960;7282;22091;22 091;14809;1636;20;0;0;0;1164;0
2023-08-18;03;16225;2920;7495;22091;22 091;14596;1629;19;0;0;0;1148;0
2023-08-18;04;16305;2935;7415;22091;22 091;14676;1629;21;0;0;0;1153;0
2023-08-18;05;16401;2952;7327;22091;22 091;14765;1636;18;1;0;0;1162;0
2023-08-18;06;16593;2987;7285;22091;22 091;14806;1787;27;312;0;0;1311;0
2023-08-18;07;17223;3100;6843;22091;22 091;15248;1975;21;693;0;0;1508;0
2023-08-18;08;18551;3339;5798;22091;22 091;16293;2258;10;1268;0;0;1825;22795
2023-08-18;09;19258;3466;5637;22350;22 350;16713;2545;4;1814;0;0;2081;22795
2023-08-18;10;19389;3490;5637;22253;22 253;16616;2773;6;2242;0;0;2284;22795
2023-08-18;11;19283;3471;5760;22091;22 091;16331;2952;7;2589;0;0;2436;22795
2023-08-18;12;19429;3497;5756;22091;22 091;16335;3094;8;2809;0;0;2536;22795
2023-08-18;13;19455;3502;5831;22091;22 091;16260;3195;7;2925;0;0;2591;22795
2023-08-18;14;19516;3513;5691;22091;22 091;16400;3116;9;2812;0;0;2544;22795
2023-08-18;15;19479;3506;5637;22202;22 202;16565;2914;10;2550;0;0;2420;22795
2023-08-18;16;19351;3483;5637;22282;22 282;16645;2706;9;2125;0;0;2228;22795
2023-08-18;17;19281;3471;5637;22463;22 463;16826;2455;8;1591;0;0;1985;22795
2023-08-18;18;19145;3446;5637;22612;22 612;16975;2170;5;1015;0;0;1721;22795
2023-08-18;19;19269;3468;5637;22974;22 974;17337;1933;5;473;0;0;1484;22795
2023-08-18;20;19449;3501;5637;23262;23 262;17625;1824;6;160;0;0;1353;22795
2023-08-18;21;20106;3619;5480;23788;23 788;18308;1798;16;0;0;0;1321;22795
2023-08-18;22;19007;3421;5637;22842;22 842;17206;1801;17;0;0;0;1318;22795
2023-08-18;23;17347;3123;6495;22091;22 091;15596;1751;21;0;0;0;1265;0
2023-08-18;24;16266;2928;7531;22091;22 091;14560;1705;28;0;0;0;1197;0
2023-08-19;01;15199;2736;8567;22116;22 116;13550;1649;30;0;0;0;1113;0
2023-08-19;02;14800;2664;8935;22091;22 091;13156;1644;30;0;0;0;1093;0
2023-08-19;03;14790;2662;8935;22091;22 091;13156;1634;27;0;0;0;1086;0
2023-08-19;04;14790;2662;8935;22091;22 091;13156;1634;29;0;0;0;1087;0
2023-08-19;05;14802;2664;8935;22091;22 091;13156;1646;30;1;0;0;1096;0
2023-08-19;06;14936;2689;8935;22091;22 091;13156;1781;24;308;0;0;1226;0
2023-08-19;07;15123;2722;8935;22091;22 091;13156;1967;16;686;0;0;1398;0
2023-08-19;08;15522;2794;8831;22091;22 091;13260;2262;11;1257;0;0;1672;0
2023-08-19;09;16318;2937;8567;22332;22 332;13766;2552;5;1807;0;0;1934;0
2023-08-19;10;16816;3027;8567;22617;22 617;14050;2766;2;2238;0;0;2133;0
2023-08-19;11;16889;3040;8567;22456;22 456;13890;3000;3;2593;0;0;2302;0
2023-08-19;12;16758;3016;8567;22195;22 195;13628;3130;5;2815;0;0;2401;0
2023-08-19;13;16604;2989;8649;22091;22 091;13442;3162;7;2923;0;0;2443;0
2023-08-19;14;16207;2917;8935;22091;22 091;13156;3051;12;2818;0;0;2375;0
2023-08-19;15;16031;2886;8935;22091;22 091;13156;2875;9;2529;0;0;2239;0
2023-08-19;16;15855;2854;8935;22091;22 091;13156;2699;10;2126;0;0;2063;0
2023-08-19;17;15787;2842;8743;22091;22 091;13348;2439;5;1588;0;0;1823;0
2023-08-19;18;15929;2867;8567;22344;22 344;13777;2152;5;1008;0;0;1568;0
2023-08-19;19;16050;2889;8567;22689;22 689;14123;1928;5;471;0;0;1335;0
2023-08-19;20;16321;2938;8567;23078;23 078;14512;1810;7;159;0;0;1204;0
2023-08-19;21;17162;3089;8439;23830;23 830;15391;1771;10;0;0;0;1162;0
2023-08-19;22;16615;2991;8567;23412;23 412;14845;1770;12;0;0;0;1162;0
2023-08-19;23;15232;2742;8584;22091;22 091;13507;1724;20;0;0;0;1154;0
2023-08-19;24;14861;2675;8935;22091;22 091;13156;1705;32;0;0;0;1129;0
2023-08-20;01;13436;2418;10495;22302;22 302;11807;1629;37;0;0;0;1012;0
2023-08-20;02;12695;2285;11215;22302;22 302;11087;1609;30;0;0;0;961;0
2023-08-20;03;12234;2202;11669;22302;22 302;10633;1601;26;0;0;0;931;0
2023-08-20;04;12208;2197;11695;22302;22 302;10607;1601;24;0;0;0;930;0
2023-08-20;05;12203;2197;11695;22302;22 302;10607;1596;19;1;0;0;925;0
2023-08-20;06;12342;2221;11695;22302;22 302;10607;1735;14;311;0;0;1060;0
2023-08-20;07;12530;2255;11695;22302;22 302;10607;1923;11;691;0;0;1234;0
2023-08-20;08;12806;2305;11695;22302;22 302;10607;2199;9;1267;0;0;1495;0
2023-08-20;09;13070;2353;11695;22302;22 302;10607;2463;4;1814;0;0;1735;0
2023-08-20;10;13289;2392;11695;22302;22 302;10607;2682;4;2227;0;0;1926;0
2023-08-20;11;13571;2443;11624;22302;22 302;10678;2893;7;2556;0;0;2099;0
2023-08-20;12;13656;2458;11695;22302;22 302;10607;3049;9;2777;0;0;2201;0
2023-08-20;13;13724;2470;11695;22302;22 302;10607;3117;9;2895;0;0;2255;0
2023-08-20;14;13672;2461;11695;22302;22 302;10607;3066;10;2791;0;0;2216;0
2023-08-20;15;13596;2447;11570;22302;22 302;10732;2864;11;2504;0;0;2085;0
2023-08-20;16;13642;2455;11295;22302;22 302;11007;2634;9;2096;0;0;1909;0
2023-08-20;17;13849;2493;10844;22302;22 302;11458;2391;11;1567;0;0;1697;0
2023-08-20;18;14171;2551;10261;22302;22 302;12041;2129;12;996;0;0;1471;0
2023-08-20;19;14749;2655;10084;22945;22 945;12861;1888;12;466;0;0;1245;0
2023-08-20;20;15199;2736;10084;23506;23 506;13422;1777;22;160;0;0;1122;0
2023-08-20;21;16215;2919;9622;24078;24 078;14456;1759;28;0;0;0;1093;0
2023-08-20;22;15942;2870;9588;23795;23 795;14208;1735;28;0;0;0;1092;0
2023-08-20;23;14837;2671;10084;23246;23 246;13162;1675;26;0;0;0;1055;0
2023-08-20;24;14000;2520;10084;22442;22 442;12358;1643;30;0;0;0;1041;0
2023-08-21;01;14824;2668;9099;22302;22 302;13203;1621;33;0;0;0;1079;0
2023-08-21;02;14453;2602;9457;22302;22 302;12845;1608;33;0;0;0;1054;0
2023-08-21;03;14379;2588;9524;22302;22 302;12778;1601;33;0;0;0;1048;0
2023-08-21;04;14360;2585;9539;22302;22 302;12763;1597;28;0;0;0;1043;0
2023-08-21;05;14637;2635;9264;22302;22 302;13038;1599;26;1;0;0;1057;0
2023-08-21;06;14691;2644;9347;22302;22 302;12955;1736;23;312;0;0;1188;0
2023-08-21;07;16387;2950;7839;22302;22 302;14463;1924;20;693;0;0;1434;0
2023-08-21;08;17877;3218;6618;22302;22 302;15684;2192;11;1275;0;0;1751;22795
2023-08-21;09;18764;3377;6025;22311;22 311;16286;2478;1;1831;0;0;2030;22795
2023-08-21;10;18898;3402;6097;22302;22 302;16205;2692;2;2251;0;0;2220;22795
2023-08-21;11;18985;3417;6209;22302;22 302;16093;2891;17;2591;0;0;2388;22795
2023-08-21;12;19132;3444;6207;22302;22 302;16095;3037;20;2815;0;0;2495;22795
2023-08-21;13;19341;3481;6034;22302;22 302;16268;3072;18;2930;0;0;2549;22795
2023-08-21;14;19315;3477;6025;22305;22 305;16280;3035;15;2816;0;0;2502;22795
2023-08-21;15;19380;3488;5995;22553;22 553;16558;2822;17;2532;0;0;2365;22795
2023-08-21;16;19153;3447;5950;22466;22 466;16516;2637;17;2119;0;0;2186;22795
2023-08-21;17;19088;3436;6005;22688;22 688;16683;2405;12;1587;0;0;1950;22795
2023-08-21;18;18865;3396;6005;22727;22 727;16722;2143;8;1010;0;0;1693;22795
2023-08-21;19;18987;3418;6005;23078;23 078;17073;1914;7;471;0;0;1458;22795
2023-08-21;20;19531;3516;6005;23755;23 755;17749;1781;7;160;0;0;1321;22795
2023-08-21;21;20268;3648;5558;24056;24 056;18498;1770;7;0;0;0;1285;22795
2023-08-21;22;18986;3417;6005;23256;23 256;17250;1735;10;0;0;0;1264;22795
2023-08-21;23;17327;3119;6640;22302;22 302;15662;1665;9;0;0;0;1216;0
2023-08-21;24;16100;2898;7839;22302;22 302;14463;1637;15;0;0;0;1147;0
2023-08-22;01;16076;2894;7850;22302;22 302;14452;1623;13;0;0;0;1137;0
2023-08-22;02;16308;2935;7623;22302;22 302;14679;1629;18;0;0;0;1154;0
2023-08-22;03;16031;2886;7898;22302;22 302;14404;1627;19;0;0;0;1139;0
2023-08-22;04;16076;2894;7855;22302;22 302;14447;1629;19;0;0;0;1143;0
2023-08-22;05;16218;2919;7718;22302;22 302;14584;1633;17;1;0;0;1153;0
2023-08-22;06;16319;2937;7747;22302;22 302;14555;1764;16;308;0;0;1282;0
2023-08-22;07;16716;3009;7549;22302;22 302;14753;1963;19;687;0;0;1469;0
2023-08-22;08;18083;3255;6470;22302;22 302;15832;2251;15;1267;0;0;1792;22795
2023-08-22;09;18782;3381;6020;22302;22 302;16282;2501;7;1812;0;0;2045;22795
2023-08-22;10;19180;3452;5833;22302;22 302;16469;2711;4;2246;0;0;2245;22795
2023-08-22;11;19260;3467;5980;22302;22 302;16322;2938;8;2596;0;0;2410;22795
2023-08-22;12;19313;3476;6060;22302;22 302;16242;3071;8;2818;0;0;2504;22795
2023-08-22;13;19429;3497;5979;22302;22 302;16323;3106;6;2931;0;0;2550;22795
2023-08-22;14;19391;3490;5948;22302;22 302;16354;3038;8;2830;0;0;2502;22795
2023-08-22;15;19271;3469;5869;22302;22 302;16433;2838;9;2551;0;0;2370;22795
2023-08-22;16;19224;3460;5733;22344;22 344;16611;2613;10;2139;0;0;2185;22795
2023-08-22;17;19250;3465;5733;22616;22 616;16883;2368;13;1600;0;0;1948;22795
2023-08-22;18;19303;3475;5733;22932;22 932;17199;2104;14;1017;0;0;1690;22795
2023-08-22;19;19514;3512;5733;23378;23 378;17645;1869;12;480;0;0;1452;22795
2023-08-22;20;19879;3578;5648;23792;23 792;18144;1736;14;163;0;0;1321;22795
2023-08-22;21;20351;3663;5454;24062;24 062;18608;1743;19;0;0;0;1286;22795
2023-08-22;22;19161;3449;5733;23169;23 169;17435;1725;20;0;0;0;1277;22795
2023-08-22;23;17506;3151;6466;22302;22 302;15836;1669;22;0;0;0;1232;0
2023-08-22;24;16334;2940;7610;22302;22 302;14692;1642;21;0;0;0;1157;0
2023-08-23;01;16341;2941;7568;22302;22 302;14734;1608;22;0;0;0;1145;0
2023-08-23;02;16390;2950;7517;22302;22 302;14785;1606;20;0;0;0;1146;0
2023-08-23;03;16205;2917;7699;22302;22 302;14603;1602;22;0;0;0;1136;0
2023-08-23;04;16206;2917;7697;22302;22 302;14605;1601;21;0;0;0;1135;0
2023-08-23;05;16235;2922;7681;22302;22 302;14621;1614;27;1;0;0;1148;0
2023-08-23;06;16400;2952;7649;22302;22 302;14653;1747;21;314;0;0;1281;0
2023-08-23;07;16982;3057;7260;22302;22 302;15042;1940;14;696;0;0;1475;0
2023-08-23;08;18352;3303;6179;22302;22 302;16123;2228;8;1279;0;0;1800;22795
2023-08-23;09;19147;3447;5646;22302;22 302;16656;2491;7;1830;0;0;2075;22795
2023-08-23;10;19188;3454;5856;22302;22 302;16446;2742;7;2253;0;0;2266;22795
2023-08-23;11;19268;3468;5981;22302;22 302;16321;2946;6;2599;0;0;2419;22795
2023-08-23;12;19411;3494;5960;22302;22 302;16342;3068;11;2824;0;0;2521;22795
2023-08-23;13;19437;3499;5947;22302;22 302;16355;3082;6;2935;0;0;2558;22795
2023-08-23;14;19404;3493;5880;22302;22 302;16422;2982;5;2826;0;0;2502;22795
2023-08-23;15;19380;3488;5729;22302;22 302;16573;2807;4;2538;0;0;2373;22795
2023-08-23;16;19333;3480;5636;22352;22 352;16716;2617;7;2128;0;0;2198;22795
2023-08-23;17;19449;3501;5636;22720;22 720;17084;2365;6;1589;0;0;1952;22795
2023-08-23;18;19406;3493;5636;22928;22 928;17292;2113;6;1011;0;0;1696;22795
2023-08-23;19;19527;3515;5636;23287;23 287;17651;1876;7;471;0;0;1460;22795
2023-08-23;20;19982;3597;5556;23792;23 792;18236;1746;15;160;0;0;1337;22795
2023-08-23;21;20729;3731;5053;24033;24 033;18980;1749;19;0;0;0;1319;22795
2023-08-23;22;19261;3467;5636;23154;23 154;17518;1743;25;0;0;0;1297;22795
2023-08-23;23;17696;3185;6263;22302;22 302;16039;1657;13;0;0;0;1239;0
2023-08-23;24;16524;2974;7411;22302;22 302;14891;1632;13;0;0;0;1165;0
2023-08-24;01;16342;2942;7337;22302;22 302;14737;1604;18;0;0;227;1142;0
2023-08-24;02;16483;2967;7200;22302;22 302;14875;1608;23;0;0;227;1154;0
2023-08-24;03;16223;2920;7457;22302;22 302;14618;1605;26;0;0;227;1141;0
2023-08-24;04;16206;2917;7468;22302;22 302;14607;1599;21;0;0;227;1136;0
2023-08-24;05;16300;2934;7379;22302;22 302;14696;1604;18;1;0;227;1143;0
2023-08-24;06;16493;2969;7320;22302;22 302;14755;1738;13;311;0;227;1278;0
2023-08-24;07;17050;3069;6954;22302;22 302;15121;1929;10;692;0;227;1472;0
2023-08-24;08;18451;3321;5842;22302;22 302;16233;2218;6;1266;0;227;1798;22795
2023-08-24;09;19248;3465;5303;22302;22 302;16772;2476;5;1815;0;227;2072;22795
2023-08-24;10;19193;3455;5586;22302;22 302;16489;2704;7;2244;0;227;2259;22795
2023-08-24;11;19167;3450;5852;22302;22 302;16223;2944;9;2615;0;227;2423;22795
2023-08-24;12;19407;3493;5780;22302;22 302;16295;3112;9;2832;0;227;2528;22795
2023-08-24;13;19428;3497;5778;22302;22 302;16297;3131;10;2951;0;227;2573;22795
2023-08-24;14;19399;3492;5703;22302;22 302;16372;3027;11;2835;0;227;2518;22795
2023-08-24;15;19373;3487;5526;22302;22 302;16549;2824;12;2551;0;227;2389;22795
2023-08-24;16;19422;3496;5284;22313;22 313;16802;2620;14;2136;0;227;2215;22795
2023-08-24;17;19441;3499;5169;22466;22 466;17070;2371;13;1606;0;227;1979;22795
2023-08-24;18;19398;3492;5202;22718;22 718;17289;2110;13;1025;0;227;1719;22795
2023-08-24;19;19615;3531;5202;22944;22 944;17741;1873;14;481;0;0;1458;22795
2023-08-24;20;19981;3597;4900;23113;23 113;18213;1768;22;163;0;0;1348;22795
2023-08-24;21;20729;3731;4383;23343;23 343;18960;1769;19;0;0;0;1324;22795
2023-08-24;22;19170;3451;5202;22641;22 641;17439;1732;24;0;0;0;1285;22795
2023-08-24;23;17605;3169;5681;21623;21 623;15942;1663;16;0;0;0;1241;0
2023-08-24;24;16460;2963;6808;21623;21 623;14815;1645;23;0;0;0;1176;0
2023-08-25;01;16435;2958;6801;21623;21 623;14822;1613;17;0;0;0;1151;0
2023-08-25;02;16474;2965;6768;21623;21 623;14855;1618;24;0;0;0;1159;0
2023-08-25;03;16298;2934;6943;21623;21 623;14680;1618;28;0;0;0;1152;0
2023-08-25;04;16313;2936;6930;21623;21 623;14693;1620;29;0;0;0;1154;0
2023-08-25;05;16480;2966;6768;21623;21 623;14855;1625;25;1;0;0;1165;0
2023-08-25;06;16623;2992;6768;21623;21 623;14855;1768;32;311;0;0;1307;0
2023-08-25;07;17235;3102;6344;21623;21 623;15279;1957;37;690;0;0;1508;0
2023-08-25;08;18449;3321;5416;21623;21 623;16207;2243;32;1271;0;0;1825;22795
2023-08-25;09;19151;3447;5277;21931;21 931;16654;2497;14;1824;0;0;2064;22795
